combination,temperature,richness,replicate,predicted_species,microcosmID,day,N,mean_major,mean_volume,rel_richness
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,1,10,103.075601097599,129910.375969087,0.851448694724114
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,2,27,97.8908292623646,120752.637250619,0.839269804782535
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,3,21,123.293327051822,175398.842365579,1.12046790905287
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,4,24,86.0916749033333,89298.1066881163,0.837921187947945
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,5,16,101.476610077863,137678.969658197,1.05465512782217
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,6,19,80.3670098096001,75751.302995005,0.778779958185268
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,7,47,87.7723888908643,101764.431267094,1.0450848802963
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,8,33.9375,85.8438177852548,89257.6162277924,1.140744179346
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,9,16,84.9615919142357,75111.5905808486,1.15838184997411
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,10,23.1041666666667,96.9649462024286,93893.2149581979,1.11539726369703
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,11,33,108.143111953488,114024.162263885,1.06681866682346
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,12,30.7592592592593,106.455312926977,111584.643882397,1.08906369548248
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,13,24.2407407407407,99.335209681642,100016.654010479,1.13799340215093
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,14,20,94.0246540429416,90236.7763745668,1.16963599418246
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,15,21.4583333333333,95.1925254711364,88593.7917007343,1.16308070503027
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,16,25,95.469634409054,85107.1925310525,1.13445819126693
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,17,29.8958333333333,85.836947672949,67520.1773397074,1.07655478863575
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,18,33,78.9312292131397,54500.0193047124,1.02646527928384
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,19,30.2407407407407,87.9955962534211,65129.1442513882,1.02099732099042
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,20,24.5925925925926,103.693151922435,86093.6769703351,1.03808373858062
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,21,19,113.822319077856,101607.929415643,1.06746529426176
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,22,13.0416666666667,109.797602872671,102510.016983602,1.14227358368759
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,23,10,103.672714572783,100311.521181097,1.1685694661261
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,24,17.2291666666667,105.23188000196,101897.511126793,0.981275313795053
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,25,24,110.132064391631,106912.127624675,0.807803553546203
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,26,19.8703703703704,117.396577937509,116232.542416901,0.879400629095244
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,27,11.2962962962963,126.347624376723,128808.290165687,1.04640590816126
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,28,5,134.999885159933,146111.033899093,1.12532851632911
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,29,4.77083333333333,143.658442500644,177666.922746751,0.95040213357228
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,30,6,149.785718402778,200605.613989759,0.808515799462046
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,31,6,149.451232870264,182107.992681751,1.03957657537473
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,32,6,146.114014073028,157800.637335512,1.28451949715671
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,33,6.33333333333333,140.070959183276,155402.162220102,1.23675837189855
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,34,6.88888888888889,133.10051620266,161473.967844536,1.0753707053725
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,35,7,132.259964760623,169825.699012753,0.975886172287623
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,36,6.22916666666667,146.258790323284,180925.486502442,1.06631323380072
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,37,5,159.803281117161,191521.960060268,1.14154942302198
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,38,3.1875,155.248083397139,194229.588984832,0.971420418420084
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,39,2,146.932570091945,195512.156390186,0.814266894774518
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,40,2,144.515021185042,199959.421663333,0.882694929896729
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,41,2,143.81938939487,205457.615697131,1.05058123612434
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Para,00648,42,2,143.123757604697,210955.80973093,1.21846754235196
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,1,2,338.695540785908,849672.968208712,0.851448694724114
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,2,2,322.483643451143,914720.547250389,0.839269804782535
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,3,1,291.445766666667,457656.142511029,1.12046790905287
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,4,1,383.051153846154,764367.24430106,0.837921187947945
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,5,1,247.052654569893,485130.21069623,1.05465512782217
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,6,1,332.282554945055,626165.801096219,0.778779958185268
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,7,8,240.183621547403,433217.480451579,1.0450848802963
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,8,7.4375,202.947263857969,295751.23155097,1.140744179346
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,9,5,191.459511046137,222123.026618749,1.15838184997411
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,10,4.2596082805253,200.534030785408,275551.212334819,1.11539726369703
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,11,4,213.250483271661,346930.737076576,1.06681866682346
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,12,4.02011983285176,213.570530635342,327394.407329728,1.08906369548248
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,13,4.28808396932656,213.721353892441,275809.502235352,1.13799340215093
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,14,5,214.140717567121,245705.124635562,1.16963599418246
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,15,9.37481529365783,229.763778691282,273529.668875003,1.16308070503027
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,16,13,241.988407518097,307104.547975735,1.13445819126693
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,17,8.08333333333333,215.734844983089,296098.111184159,1.07655478863575
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,18,3,189.751480754456,285623.485238718,1.02646527928384
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,19,5.18518518518519,197.850598251718,314638.673546644,1.02099732099042
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,20,10.1481481481481,219.657416276582,358176.357328946,1.03808373858062
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,21,13,234.76539535742,384104.35040259,1.06746529426176
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,22,10.0416666666667,232.295081582098,364693.164616996,1.14227358368759
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,23,7,224.581638095238,344100.116259886,1.1685694661261
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,24,7,217.61782105921,371503.896464686,0.981275313795053
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,25,7,212.645876804916,400299.125797009,0.807803553546203
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,26,7.88888888888889,213.330236507054,386439.787470005,0.879400629095244
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,27,9.22222222222222,216.962427256193,358401.840699726,1.04640590816126
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,28,9,221.272714292445,356990.164113222,1.12532851632911
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,29,4.89583333333333,229.236989620407,434790.000450881,0.95040213357228
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,30,1,231.092517006803,487875.144093343,0.808515799462046
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,31,2.125,210.141736175439,383180.639146085,1.03957657537473
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,32,4,187.973758465952,261284.961409242,1.28451949715671
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,33,3.33333333333333,180.005232786316,223149.98454167,1.23675837189855
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,34,1.83333333333333,179.236871478383,221659.304398687,1.0753707053725
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,35,1,188.0971,251198.357904398,0.975886172287623
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,36,1,218.724969836954,331398.10665419,1.06631323380072
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,37,1,245.950866666667,430652.357459995,1.14154942302198
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,38,1,233.658850443459,519978.853942635,0.971420418420084
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,39,1,218.817310298103,576363.97157152,0.814266894774518
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,40,1.37037037037037,230.369305536394,559857.527643852,0.882694929896729
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,41,2.18518518518519,252.686489384359,505052.976151856,1.05058123612434
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Spiro,00648,42,3,275.003673232323,450248.424659859,1.21846754235196
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,1,69,39.5096096238802,11226.3310579285,0.851448694724114
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,2,91,41.0937021865403,13439.1058702143,0.839269804782535
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,3,33,41.6975998551591,12151.9898670694,1.12046790905287
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,4,109,37.6300621624173,9475.66578188571,0.837921187947945
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,5,31,39.3285987627813,10600.7441104055,1.05465512782217
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,6,129,32.0282421545352,5540.41545467893,0.778779958185268
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,7,256,33.6536472523662,9196.559429118,1.0450848802963
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,8,158.5,32.6014320145229,8397.63629193895,1.140744179346
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,9,34,31.433579767954,6694.95948090916,1.15838184997411
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,10,34.7916666666667,32.4538402366625,6565.83988344776,1.11539726369703
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,11,72,33.7592938938112,6777.21803898138,1.06681866682346
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,12,114.203703703704,34.2496622202409,6978.66093683854,1.08906369548248
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,13,161.62962962963,34.3626578628794,7203.45775430889,1.13799340215093
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,14,176,33.8515109284749,7110.7911526083,1.16963599418246
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,15,110.707238521277,31.7819497801774,6211.88506926479,1.16308070503027
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,16,47,30.1681334893266,5428.39271333395,1.13445819126693
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,17,40.678025094692,31.5317783677809,5613.62366750678,1.07655478863575
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,18,39,33.8755703720096,6574.08460838652,1.02646527928384
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,19,31.1854572753149,36.1912343476606,8961.89923859429,1.02099732099042
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,20,18.1205064154352,38.5819587707055,11912.0054620234,1.03808373858062
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,21,8,40.1122697225795,13353.2467899577,1.06746529426176
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,22,5.39583333333333,40.2651596485556,11606.7225798183,1.14227358368759
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,23,5,39.1075884626007,8819.4988713695,1.1685694661261
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,24,3.35416666666667,36.1701496997205,6726.34861762615,0.981275313795053
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,25,2,32.7816991341991,5013.34433927602,0.807803553546203
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,26,1.34259259259259,29.8521014492617,3732.51851892022,0.857377950912974
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,27,1.07407407407407,27.2080227055397,2837.28843467293,1.00236055179672
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,28,1,25.8625356125356,2774.47416611243,1.12532851632911
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,29,,26.331803617886,4120.30638953828,1.19707694097277
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,30,1.08333333333333,28.0022130284807,6444.67889255209,1.25710386404724
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,31,1.390625,30.1921708427023,8684.90642168525,1.29104085846955
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,32,2,32.2200840589335,9778.30372346911,1.28451949715671
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,33,3.46296296296296,34.0011037377903,8567.63239519222,1.19271301553401
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,34,5.28703703703704,35.8689941756008,6300.15865421345,1.05334802719023
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,35,6,37.7700822243162,5519.95417716969,0.975886172287623
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,36,4.10416666666667,39.8271673695401,8597.42444952074,1.06631323380072
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,37,2,41.6692666666667,11604.6700632469,1.14154942302198
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,38,2.29166666666667,42.7327764865798,11924.0535724321,0.971420418420084
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,39,3,43.6493786588097,12411.8348730588,0.814266894774518
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,40,2.85185185185185,44.9286945927248,15510.8402505006,0.882694929896729
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,41,2.42592592592593,46.3319790714302,21119.2917055494,1.05058123612434
"Colp, Dexio, Loxo, Para, Spiro",25,5,1,Dexio,00648,42,2,47.7352635501355,26727.7431605983,1.21846754235196
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,1,48,54.9160397766045,30156.0307255521,0.810608896201907
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,2,51,50.7610743286519,28020.9335484565,1.15795961479368
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,3,19,48.7328475544721,21007.8626134307,0.858144073886149
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,4,16,49.6605683137007,21419.8421133681,0.99256287841431
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,5,14,50.2756677838276,26825.7769128399,1.08049678525545
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,6,11,52.2571949163802,32346.8473845685,1.05718815108448
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,7,7,53.0939892172834,34875.7186080611,1.12400493116337
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,8,14.25,49.4503185016085,27774.4961841268,1.15829432183025
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,9,22,46.1809956098382,21109.7785662988,1.16296074698894
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,10,20.6875,48.2209471753858,24445.1747500539,1.11318822208481
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,11,18,50.849366802881,29659.5594621338,1.05961058308123
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,12,18,51.221481866198,31089.3358161552,1.04548126848459
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,13,18,51.3512629431551,31305.14338501,1.0499961317109
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,14,18,51.6062054251457,31558.5117393874,1.07238293762628
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,15,25.3125,53.246470847773,32129.8494227957,1.1341475838924
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,16,33,54.7980953720766,33049.8446373585,1.18812949679068
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,17,28.0208333333333,53.7475018674646,34883.7558734753,1.16696184521305
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,18,21,52.6571648317767,37105.0730714292,1.13438253287794
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,19,18.7407407407407,53.6358878905621,39428.9407106597,1.14295815867064
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,20,18.2592592592593,55.450422989118,41842.0337096564,1.16456715729957
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,21,19,56.9680773792608,43990.9439604304,1.17106244253482
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,22,22.9791666666667,57.7802860610594,46029.7706054205,1.13765617356011
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,23,25,58.0607348271049,46996.4280637621,1.10483343527735
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,24,16.7083333333333,57.1904638692217,44682.9239957624,1.11418962360498
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,25,8,56.6805971994022,43009.6551632416,1.13395495391756
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,26,7.40740740740741,58.3038091962938,45740.5309701803,1.15587880530082
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,27,10.0925925925926,60.8196927565281,50490.4299250662,1.17578975834773
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,28,12,62.6444348279334,55200.7041439855,1.15952114685072
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,29,11.2291666666667,63.04600143514,60402.5414932946,1.04498782385455
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,30,10,62.4734776473136,63090.3217153484,0.959487888209358
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,31,9.20833333333333,60.4157276901084,57442.0265905383,1.08435135881451
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,32,9,58.6566462394038,51105.2306844683,1.20879911563936
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,33,10.1296296296296,59.4780787387143,51391.5881143618,1.14570655275823
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,34,11.8703703703704,61.3053816179071,54072.3959362826,1.00716895715812
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,35,13,61.9842325464802,54677.6476663932,0.903760662313562
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,36,12.6041666666667,59.5343008105745,49269.3822942383,0.877095729636155
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,37,12,57.3119117141457,44605.9224368155,0.911177497963005
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,38,12.3958333333333,58.7847336876401,47323.4307072674,1.06412528311722
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,39,13,61.3506437013453,52945.9778759557,1.19379213711319
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,40,13.3703703703704,63.3830963902265,58993.7674633155,1.21142631954653
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,41,13.6851851851852,65.4211576627997,65846.3121368708,1.21756765862916
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Loxo,00624,42,14,67.4592189353729,72698.8568104261,1.21991236118531
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,1,20,92.4428226516073,106395.816603123,0.810608896201907
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,2,28,87.3198829579593,93048.810747448,1.15795961479368
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,3,22,115.607305307653,141515.897457615,0.858144073886149
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,4,36,106.880801283876,139958.429102457,0.99256287841431
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,5,23,103.418678644549,150482.070266657,1.08049678525545
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,6,29,120.961439068042,176167.00034377,1.05718815108448
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,7,28,130.941177054223,188682.757092725,1.12400493116337
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,8,45.1875,125.380825415015,169936.775249105,1.15829432183025
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,9,58,116.241795765327,143862.262334711,1.16296074698894
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,10,41.6666666666667,111.993418528099,126422.20410515,1.11318822208481
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,11,21,107.57184765385,110265.527266422,1.05961058308123
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,12,14.0925925925926,98.8834462306484,89075.3642134729,1.04548126848459
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,13,12.5740740740741,88.9592144285169,67725.7497333476,1.0499961317109
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,14,14,83.4444520762614,58435.3618194067,1.07238293762628
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,15,20.5833333333333,88.6311899524459,77434.9853118441,1.1341475838924
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,16,27,93.8163383904582,96237.2775851697,1.18812949679068
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,17,25.2708333333333,84.794782429826,78480.8222107511,1.16696184521305
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,18,21,77.7186925000215,60105.1842009315,1.13438253287794
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,19,16.6666666666667,87.2850828379601,70474.157384673,1.14295815867064
"Colp, Dexio, Loxo, Para, Spiro",25,5,2,Para,00624,20,12.1111111111111,103.857016584441,92339.8885795465,1.16456715729957
